impl,phase,n,gamma,threads,trial,ms,seed,offset,seed_index,key_mode,fastrange_mode
better-mphf-auto,build,8192,0.000000,1,0,0.106960,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,8192,0.000000,1,1,0.103030,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,8192,0.000000,1,2,0.102040,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,8192,0.000000,1,3,0.102090,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,8192,0.000000,1,4,0.104660,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,8192,0.000000,1,5,0.102680,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,8192,0.000000,1,6,0.110920,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,8192,0.000000,1,0,0.197820,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,8192,0.000000,1,1,0.194830,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,8192,0.000000,1,2,0.144380,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,8192,0.000000,1,3,0.118680,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,8192,0.000000,1,4,0.121400,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,16384,0.000000,1,0,0.232450,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,16384,0.000000,1,1,0.220630,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,16384,0.000000,1,2,0.244980,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,16384,0.000000,1,3,0.222730,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,16384,0.000000,1,4,0.217930,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,16384,0.000000,1,5,0.217650,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,16384,0.000000,1,6,0.217200,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,16384,0.000000,1,0,0.339780,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,16384,0.000000,1,1,0.335990,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,16384,0.000000,1,2,0.332070,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,16384,0.000000,1,3,0.301430,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,16384,0.000000,1,4,0.283180,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,32768,0.000000,1,0,0.461850,4870315401550313391,11131921045574106320,0,multiplicative,mul64
