impl,phase,n,gamma,threads,trial,ms,seed,offset,seed_index,key_mode,fastrange_mode
better-mphf,space_bits,16384,1.500000,1,0,60928.000000,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,space_bits_per_key,16384,1.500000,1,0,3.718750,4870315401550313391,11131921045574106320,0,multiplicative,mul64
bbhash-cpp,space_bits,32768,1.500000,1,0,113408.000000,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,space_bits_per_key,32768,1.500000,1,0,3.460938,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,space_bits,32768,1.500000,1,0,120128.000000,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,space_bits_per_key,32768,1.500000,1,0,3.666016,4870315401550313391,11131921045574106320,0,multiplicative,mul64
bbhash-cpp,space_bits,65536,1.500000,1,0,221056.000000,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,space_bits_per_key,65536,1.500000,1,0,3.373047,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,space_bits,65536,1.500000,1,0,226688.000000,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,space_bits_per_key,65536,1.500000,1,0,3.458984,4870315401550313391,11131921045574106320,0,multiplicative,mul64
bbhash-cpp,space_bits,131072,1.500000,1,0,436416.000000,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,space_bits_per_key,131072,1.500000,1,0,3.329590,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,space_bits,131072,1.500000,1,0,441536.000000,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,space_bits_per_key,131072,1.500000,1,0,3.368652,4870315401550313391,11131921045574106320,0,multiplicative,mul64
bbhash-cpp,space_bits,262144,1.500000,1,0,867264.000000,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,space_bits_per_key,262144,1.500000,1,0,3.308350,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,space_bits,262144,1.500000,1,0,873536.000000,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,space_bits_per_key,262144,1.500000,1,0,3.332275,4870315401550313391,11131921045574106320,0,multiplicative,mul64
bbhash-cpp,space_bits,524288,1.500000,1,0,1728960.000000,4870315401550313391,11131921045574106320,0,multiplicative,na
