impl,phase,n,gamma,threads,trial,ms,seed,offset,seed_index,key_mode,fastrange_mode
better-mphf,lookup,2048,1.150000,1,2,0.072720,4870315401550313391,11131921045574106320,0,multiplicative,low32
better-mphf,lookup,2048,1.150000,1,3,0.063370,4870315401550313391,11131921045574106320,0,multiplicative,low32
better-mphf,lookup,2048,1.150000,1,4,0.085990,4870315401550313391,11131921045574106320,0,multiplicative,low32
better-mphf,build,2048,1.150000,1,0,0.084130,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,build,2048,1.150000,1,1,0.064250,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,build,2048,1.150000,1,2,0.062350,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,build,2048,1.150000,1,3,0.067209,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,build,2048,1.150000,1,4,0.062020,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,build,2048,1.150000,1,5,0.062151,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,build,2048,1.150000,1,6,0.062180,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,lookup,2048,1.150000,1,0,0.136240,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,lookup,2048,1.150000,1,1,0.131180,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,lookup,2048,1.150000,1,2,0.082550,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,lookup,2048,1.150000,1,3,0.085100,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,lookup,2048,1.150000,1,4,0.071390,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,build,2048,1.150000,1,0,0.092730,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,2048,1.150000,1,1,0.067900,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,2048,1.150000,1,2,0.058330,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,2048,1.150000,1,3,0.062500,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,2048,1.150000,1,4,0.069410,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,2048,1.150000,1,5,0.056300,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,2048,1.150000,1,6,0.056120,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,2048,1.150000,1,0,0.132460,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,2048,1.150000,1,1,0.123370,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,2048,1.150000,1,2,0.076960,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,2048,1.150000,1,3,0.069050,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,2048,1.150000,1,4,0.067710,4870315401550313391,11131921045574106320,0,multiplicative,mul64
boomphf-rust,build,4096,1.150000,1,0,0.219560,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,4096,1.150000,1,1,0.166210,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,4096,1.150000,1,2,0.157700,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,4096,1.150000,1,3,0.144250,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,4096,1.150000,1,4,0.143060,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,4096,1.150000,1,5,0.147080,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,4096,1.150000,1,6,0.142480,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,4096,1.150000,1,0,0.314729,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,4096,1.150000,1,1,0.230730,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,4096,1.150000,1,2,0.173790,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,4096,1.150000,1,3,0.153810,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,4096,1.150000,1,4,0.148430,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,4096,1.150000,1,0,4.145598,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,4096,1.150000,1,1,4.042898,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,4096,1.150000,1,2,4.092559,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,4096,1.150000,1,3,3.911169,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,4096,1.150000,1,4,4.211989,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,4096,1.150000,1,5,4.038498,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,4096,1.150000,1,6,4.046648,4870315401550313391,11131921045574106320,0,multiplicative,na
